UUID|Author|LastName|Name|Birth Year|Death Year|Author_name|Summary|Wiki_URL|cats|linked_authors|country|genera|title|uuid_coem|Image|Audio
ea997d1f-568e-4ff8-9e2f-6e7fce090396|Poemas sueltos traducidos #1|Poemas sueltos traducidos #1|Unknown|Unknown|Unknown| Poemas sueltos traducidos #1||Unknown|Unknown||Unknown|Unknown|Alemania:|88e8207f-0bb2-47c4-961c-ac708224d54b|poe.png|tenquita.mp3
0d97b264-f49c-4f54-8bd6-7f324f793b66|Poemas y cantos anónimos|Poemas y cantos anónimos|Unknown|Unknown|Unknown| Poemas y cantos anónimos||Unknown|Unknown||Unknown|Unknown|A cristo crucificado|869ae564-8122-4205-b585-d67ec0559e29|poe.png|tenquita.mp3
68c3fbd6-9b9d-4534-8b0f-eede35a41814|Poliziano, Angelo|Poliziano|Angelo|Unknown|Unknown|Angelo Poliziano|Angelo Ambrogini, más conocido como Angelo Poliziano (Montepulciano, 14 de julio de 1454-Florencia, 29 de septiembre de 1494), fue un humanista, poeta y notable filólogo italiano.|https://es.wikipedia.org/wiki/Angelo_Poliziano|Escritores de Italia del siglo XV,Escritores en italiano,Escritores en latín,Fallecidos en 1494,Fallecidos en Florencia,Hombres,Humanistas de Italia del siglo XV,Italia en el Renacimiento,Nacidos en 1454,Nacidos en Montepulciano,Personas LGBT de la Edad Media,Traductores de la Ilíada,Traductores de la Odisea||Unknown|Unknown|Balada de las rosas|e2da316e-0015-4b8e-b129-26f117ed141a|Sagan.png|tenquita.mp3
9c0e8f45-e471-4cc9-9d4a-13720d394feb|Prado, Benjamín|Prado|Benjamín|Unknown|Unknown|Benjamín Prado|Benjamín Prado Rodríguez (Madrid, 13 de julio de 1961) es un poeta, novelista español. La obra de este autor ha sido publicada también en Latinoamérica (Argentina, Cuba, Colombia, Chile, México, Perú y El Salvador), y traducida en Estados Unidos y numerosos países europeos (Gran Bretaña, Francia, Alemania, Italia, Dinamarca, Bélgica, Grecia, Estonia, Letonia o Hungría).Ha recibido diversos premios, entre los que se encuentran el Hiperión,[1]​ el Premio Internacional de Poesía Ciudad de Melilla,[2]​ el Premio Andalucía de Novela[3]​, el Generación del 27.[4]​ y el Premio Pop Eye.|https://es.wikipedia.org/wiki/Benjam%C3%ADn_Prado|Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores de Madrid,Escritores en español del siglo XX,Escritores en español del siglo XXI,Hombres,Nacidos en 1961,Nacidos en Madrid,Novelistas de España del siglo XX,Novelistas de España del siglo XXI,Personas vivas,Poetas de España,Premio Hiperión|Anna Ajmátova,Aurora Luque,Carson McCullers,Isak Dinesen|Alemania|Romanticismo|4 De octubre en el Landmark Hotel|a3b8dd53-15a1-4a4f-96c8-bffb9c962363|Sagan.png|tenquita.mp3
c63f00bf-1acd-4208-9dd7-60f3a755839d|Prilutzky, Julia|Prilutzky|Julia|Unknown|Unknown|Julia Prilutzky||Unknown|Unknown||Unknown|Unknown|Alguna vez, de pronto, me despierto...|82959c5a-c491-4f4e-8e30-73e0bd15d1cb|Sagan.png|tenquita.mp3
eac1b2ad-73f8-436e-93e9-4b47df5c0cd6|Prudhome, Sully|Prudhome|Sully|Unknown|Unknown|Sully Prudhome||Unknown|Unknown||Unknown|Unknown|A la orilla|6a91255f-cbc7-4a29-ba30-36c809a7e96e|Sagan.png|tenquita.mp3
391d9ca5-9c98-432e-81a2-1ea856b40012|Quasimodo, Salvatore|Quasimodo|Salvatore|Unknown|Unknown|Salvatore Quasimodo|Salvatore Quasimodo (Modica, Sicilia; 20 de agosto de 1901-Amalfi, Campania; 14 de junio de 1968) fue un poeta y periodista miembro del movimiento hermético italiano, recibió el Premio Nobel de Literatura en 1959.|https://es.wikipedia.org/wiki/Salvatore_Quasimodo|Escritores de Italia del siglo XX,Escritores en italiano del siglo XX,Fallecidos en 1968,Fallecidos en Nápoles,Fallecidos por hemorragia cerebral,Hombres,Italianos laureados con el Premio Nobel de Literatura,Laureados con el Premio Nobel 1959,Laureados con el Premio Nobel de Literatura por idioma italiano,Miembros de la Academia de las Artes de Berlín,Nacidos en 1901,Nacidos en Módica,Poetas de Italia del siglo XX,Traductores de la Odisea|Boris Pasternak,Dylan Thomas,Giuseppe Ungaretti,Paul Valéry,Saint-John Perse,Stéphane Mallarmé|Italia|Periodismo|"De ""Aguas y tierras"":"|48753251-be3a-4f5b-839d-64dc1fc27b9b|Sagan.png|tenquita.mp3
c061cef6-b358-4d30-ba46-2f15a6cbf1ed|Quessep, Giovanni|Quessep|Giovanni|Unknown|Unknown|Giovanni Quessep|Giovanni Quessep Esguerra (San Onofre, Sucre, 6 de enero de 1939) es un poeta colombiano descendiente de abuelos libaneses que emigraron al país a finales del siglo XIX, huyendo de la persecución del imperio otomano.|https://es.wikipedia.org/wiki/Giovanni_Quessep|Doctores honoris causa,Escritores de Colombia,Escritores del siglo XX,Hombres,Nacidos en 1939,Nacidos en San Onofre,Personas vivas,Poetas de Colombia,Profesores Universidad Javeriana|Aurelio Arturo,Eduardo Carranza,Fernando Charry Lara,Hermanos Grimm,José Asunción Silva,León de Greiff,Rubén Darío|Unknown|Unknown|Alguien se salva por escuchar al ruiseñor|9393d46f-419a-46c6-aace-b509f5e04005|Sagan.png|tenquita.mp3
4e1f9197-5220-44e3-9f09-00868f1e83c2|Rash-Isla, Miguel|Rash-Isla|Miguel|Unknown|Unknown|Miguel Rash-Isla||Unknown|Unknown||Unknown|Unknown|A una onda|a4894bfa-2769-4eb8-a310-d46a0e1da67b|Sagan.png|tenquita.mp3
ea1afe9d-3c93-45d0-80d4-746300ecfc02|Riechmann, Jorge|Riechmann|Jorge|Unknown|Unknown|Jorge Riechmann|Jorge Riechmann Fernández (Madrid, 24 de marzo de 1962) es un poeta, traductor, ensayista, matemático, filósofo, ecologista y doctor en ciencias políticas español.[1]​ Como autor de una extensa obra poética, está vinculado con el grupo de poetas de la poesía de la conciencia y de la generación de los ochenta o postnovísimos.|https://es.wikipedia.org/wiki/Jorge_Riechmann|Activistas del decrecimiento,Alumnado de Ciencias Políticas de la Universidad Autónoma de Barcelona,Alumnado de la Universidad Humboldt de Berlín,Alumnado de la Universidad Nacional de Educación a Distancia,Alumnos de Ciencias Matemáticas de la Universidad Complutense de Madrid,Ecologistas de España,Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores en español del siglo XXI,Hombres,Literatura social,Nacidos en 1962,Nacidos en Madrid,Personas vivas,Poesía moderna,Poetas de España del siglo XXI,Politólogos de España,Políticos de Podemos-Comunidad de Madrid,Profesores de la Universidad de Barcelona,Sociólogos de España,Traductores de España del siglo XX,Traductores de España del siglo XXI,Traductores del francés al español|Heinrich von Kleist,Henri Michaux,Jesús Munárriz,José María Parreño,Luis Antonio de Villena,René Char|Unknown|Poética|"De ""El día que dejé de leer El País"" 1997"|cf82f68c-6365-4d27-bf34-5f52d97de7cb|Sagan.png|tenquita.mp3
6e96f9d8-fe34-49fd-8915-39a28921e65b|Robledo Ortiz, Jorge|Robledo Ortiz|Jorge|Unknown|Unknown|Jorge Robledo Ortiz|Jorge Robledo Ortiz (Santa Fe de Antioquia, 30 de septiembre de 1917- Medellín, 22 de agosto de 1990), fue un poeta y periodista colombiano.|https://es.wikipedia.org/wiki/Jorge_Robledo_Ortiz|Embajadores de Colombia en Nicaragua,Escritores de Antioquia,Escritores en español del siglo XX,Fallecidos en 1990,Fallecidos en Medellín,Hombres,Nacidos en 1917,Nacidos en Santa Fe de Antioquia,Poetas de Colombia||Santa|Unknown|Canción sin luz|903f7655-2492-4a1c-8263-b54be2f70c0a|Sagan.png|tenquita.mp3
34754abd-3a59-4a72-ae97-aa768441d355|Rodríguez Fer, Claudio|Rodríguez Fer|Claudio|Unknown|Unknown|Claudio Rodríguez Fer|Claudio Rodríguez Fer (Lugo, 6 de abril de 1956) es un escritor español, poeta, narrador, dramaturgo y ensayista en lengua gallega e hispanista en lengua castellana.|https://es.wikipedia.org/wiki/Claudio_Rodr%C3%ADguez_Fer|Cuentistas de España del siglo XX,Cuentistas de España del siglo XXI,Ensayistas de España del siglo XX,Ensayistas de España del siglo XXI,Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores de Galicia,Escritores en español del siglo XX,Escritores en español del siglo XXI,Escritores en gallego,Hombres,Nacidos en 1956,Nacidos en Lugo,Personas vivas,Poetas de España del siglo XX,Poetas de España del siglo XXI,Poetas de Galicia,Premio de la Crítica de poesía gallega|Antonio Gamoneda,Antonio Machado,Emily Dickinson,José Ángel Valente,Rafael Dieste,Ricardo Carballo Calero,Álvaro Cunqueiro|Unknown|Unknown|Al encuentro de la lluvia|383c3db0-beaa-4ac0-8d4d-19503da46718|Sagan.png|tenquita.mp3
7d08db20-2b66-4cef-bb09-2a8b7497f9e0|Rojas, Fernando de|Rojas|Fernando de|Unknown|Unknown|Fernando de Rojas|Fernando de Rojas (La Puebla de Montalbán, Toledo, c. 1465[1]​ - Talavera de la Reina, Toledo, 1541) fue un escritor español, aunque en algunas ocasiones se le ha calificado de dramaturgo por la naturaleza dialogada de la única obra que se le ha atribuido, La Celestina; sin embargo, carece de algunos elementos esenciales del género dramático, lo que ha ocasionado numerosas discusiones sobre a qué género literario pertenece. Si bien Fernando de Rojas ha pasado a la historia de la literatura como autor de La Celestina, para sus coetáneos fue fundamentalmente un jurista muy valorado en Talavera de la Reina (en la Provincia de Toledo).|https://es.wikipedia.org/wiki/Fernando_de_Rojas|Alumnado de la Universidad de Salamanca en el siglo XV,Criptojudíos,Cristianos nuevos,Dramaturgos de Castilla-La Mancha,Dramaturgos de España del siglo XV,Dramaturgos de España del siglo XVI,Escritores en español,Escritores en español del siglo XV,Escritores en español del siglo XVI,Fallecidos en 1541,Fallecidos en Talavera de la Reina,Hombres,Nacidos en 1470,Nacidos en La Puebla de Montalbán||Mexico|Romanticismo|Lucrecia|7183d5e8-9187-4094-81f0-4e2c6df88660|Sagan.png|tenquita.mp3
a9cd25cc-be42-4a66-812b-aae65b9e330c|Rojas, Jorge|Rojas|Jorge|Unknown|Unknown|Jorge Rojas|Jorge Rojas puede referirse a:Jorge Rojas, Guntuber MexicanoJorge Alberto Rojas, futbolista venezolano.Jorge Luis Rojas, futbolista paraguayo.Jorge Rojas, cantante argentino de música folklórica.Jorge Rojas, periodista chileno.Jorge Rojas, poeta colombiano.Jorge Rojas Ávila, comandante en jefe de la Fuerza Aérea de Chile.Jorge Rojas Miranda, político conservador chileno.Jorge Rojas Silveyra, militar argentino.|https://es.wikipedia.org/wiki/Jorge_Rojas|Unknown||Chile|Romanticismo|Acción de gracias por el beso|c854e5fc-2074-4dc9-8d6f-11d73300356d|Sagan.png|tenquita.mp3
1ac2e444-7cf1-4daa-b2f3-0bdef6b2319f|Romances y Canciones|Romances y Canciones|Unknown|Unknown|Unknown| Romances y Canciones||Unknown|Unknown||Unknown|Unknown|Agora que sé de amor...|ee822e94-cb19-42b5-814f-d3d4b97458d2|Sagan.png|tenquita.mp3
41c4d797-18b0-4286-8557-e49f5a4b6cc0|Rosal, María|Rosal|María|Unknown|Unknown|María Rosal|María Rosal Nadales (Fernán-Núñez, Córdoba, 1961) escritora y profesora de la Universidad de Córdoba.|https://es.wikipedia.org/wiki/Mar%C3%ADa_Rosal|Académicos de la Academia de Buenas Letras de Granada,Académicos de la Real Academia de Ciencias, Bellas Letras y Nobles Artes de Córdoba,Ensayistas de España del siglo XX,Ensayistas de España del siglo XXI,Escritores en español del siglo XX,Escritores en español del siglo XXI,Mujeres,Nacidos en 1961,Nacidos en Fernán Núñez,Personas vivas,Poetas de España del siglo XX,Poetas de España del siglo XXI,Poetas de la provincia de Córdoba (España)||España|Unknown|A mano armada|1f279ff9-50f0-440a-911b-83b43aaf2a6d|Sagan.png|tenquita.mp3
5dad98cd-b171-4d5c-94e5-cb4b553b107b|Rossetti, Ana|Rossetti|Ana|Unknown|Unknown|Ana Rossetti|Ana María Bueno de la Peña, más conocida como Ana Rossetti (San Fernando, Cádiz 15 de mayo de 1950), es una escritora española de teatro, poesía y género narrativo.|https://es.wikipedia.org/wiki/Ana_Rossetti|Escritores de Andalucía,Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores en español,Escritores eróticos,Galardonados con el Premio-Taller de Poesía Pedro Salinas,Galardonados con la Medalla de Andalucía,Literatura española sobre la Transición,Mujeres,Nacidos en 1950,Nacidos en San Fernando (Cádiz),Personas vivas,Poesía española contemporánea,Poesía moderna,Poetas de la provincia de Cádiz|Oscar Wilde|Unknown|Unknown|A quién, no obstante tan deliciosos placeres debo|e61137e4-2891-4845-be5e-2ebed8c3658c|Sagan.png|tenquita.mp3
28b10408-c0a1-4c0f-b0d7-4b0568ec8e1b|Ruiz Juan, Arcipreste de Hita|Ruiz Juan|Arcipreste de Hita|Unknown|Unknown|Arcipreste de Hita Ruiz Juan||Unknown|Unknown||Unknown|Unknown|Aristóteles dijo...|67e023f0-b603-49b6-90e8-358c7a3e8329|Sagan.png|tenquita.mp3
87da1bc5-d121-4808-b504-fba9f9c08d8f|Saavedra, Ángel de|Saavedra|Ángel de|Unknown|Unknown|Duque de Rivas|Ángel de Saavedra y Ramírez de Baquedano (Córdoba, 10 de marzo de 1791-Madrid, 22 de junio de 1865), III duque de Rivas y grande de España, fue un dramaturgo, poeta, historiador, pintor y estadista español, que hoy goza de notoriedad por su drama romántico Don Álvaro o la fuerza del sino (1835). Fue embajador en Nápoles y en París, vicepresidente del Senado y del Estamento de Próceres,[1]​ ministro de la Gobernación y de Marina, presidente del Consejo de Ministros (durante solo dos días de 1854), presidente del Consejo de Estado y director de la Real Academia Española.|https://es.wikipedia.org/wiki/Duque_de_Rivas|Académicos de la Real Academia Española,Académicos numerarios de la Real Academia de la Historia,Ateneístas,Caballeros de justicia de la Orden de Malta,Caballeros de la Orden de Santiago,Caballeros de la Orden del Toisón de Oro (Rama española),Casa de Saavedra,Diputados de España del reinado de Isabel II,Directores de la Real Academia Española,Dramaturgos de España del siglo XIX,Dramaturgos de la provincia de Córdoba (España),Ducado de Rivas,Duques de España,Embajadores de España en Francia,Escritores de España del Romanticismo,Escritores de la provincia de Córdoba (España),Escritores en español del siglo XIX,Fallecidos en 1865,Fallecidos en Madrid,Grandeza de España,Hombres,Ministros de España del siglo XIX,Ministros de Marina de España,Nacidos en 1791,Nacidos en Córdoba (España),Nobles de la provincia de Córdoba (España),Poetas de España del siglo XIX,Poetas de la provincia de Córdoba (España),Políticos de la provincia de Córdoba (España),Presidentes del Consejo de Estado de España,Presidentes del Gobierno de España durante el reinado de Isabel II,Próceres del Reino natos de la legislatura 1834-1835,Próceres del Reino natos de la legislatura 1835-1836,Próceres del Reino natos de la legislatura 1836,Rosacruces de España,Senadores de España del reinado de Isabel II|Victor Hugo|España|Romanticismo|A Lucianela|2ef1ad01-f2ee-4333-8968-efb0fa26aaa0|Sagan.png|tenquita.mp3
b8a26182-d3ef-4084-aae1-b6cea26d6be5|Saba, Umberto|Saba|Umberto|Unknown|Unknown|Umberto Saba|Umberto Poli (Trieste, 9 de marzo de 1883 - Gorizia, 25 de agosto de 1957), Umberto Saba, poeta y novelista italiano. Considerado dentro del hermetismo en sus primeros libros, inaugura posteriormente una línea poética alternativa, ajena a la búsqueda de un lenguaje puro y absoluto.|https://es.wikipedia.org/wiki/Umberto_Saba|Escritores en italiano,Fallecidos en 1957,Fallecidos en Gorizia,Hombres,Nacidos en 1883,Nacidos en Trieste,Poetas de Italia del siglo XX|Giuseppe Ungaretti|Italia|Policiaco|A mi mujer|4877a61d-0695-462e-81cf-a8ee51582cd5|Sagan.png|tenquita.mp3
3fc1ba49-b15f-44de-b531-43c72de5c8e3|Sabatier, Robert|Sabatier|Robert|Unknown|Unknown|Robert Sabatier||Unknown|Unknown||Unknown|Unknown|Aprendo el mundo. Él va afilando mi hoja...|c00e271c-5664-4a75-8412-8d34fa35e1a1|Sagan.png|tenquita.mp3
2d7bec3f-a98f-4cd0-a652-0916bbe5dfba|Sánchez Peláez, Juan|Sánchez Peláez|Juan|Unknown|Unknown|Juan Sánchez Peláez|Juan Sánchez Peláez (25 de septiembre de 1922-20 de noviembre de 2003)[1]​ fue un poeta venezolano ganador del Premio Nacional de Literatura en 1976.|https://es.wikipedia.org/wiki/Juan_S%C3%A1nchez_Pel%C3%A1ez|Fallecidos en 2003,Guariqueños,Hombres,Nacidos en 1922,Poetas de Venezuela del siglo XX,Poetas del siglo XXI,Premio Nacional de Literatura de Venezuela||Unknown|Unknown|Adolescencia|96d7f079-6af5-425c-adbf-e625a9faa074|Sagan.png|tenquita.mp3
801e6c16-3423-4df2-921d-94bc4d547ca8|Sánchez Robayna, Andrés|Sánchez Robayna|Andrés|Unknown|Unknown|Andrés Sánchez Robayna|Andrés Sánchez Robayna (Santa Brígida, Gran Canaria, España, 17 de diciembre de 1952) es un poeta español. Es también ensayista y traductor de poesía.[1]​|https://es.wikipedia.org/wiki/Andr%C3%A9s_S%C3%A1nchez_Robayna|Catedráticos de la Universidad de La Laguna,Escritores de España del siglo XX,Escritores de la provincia de Las Palmas,Escritores en español,Hombres,Nacidos en 1952,Nacidos en Santa Brígida (Gran Canaria),Personas vivas,Poetas de la provincia de Las Palmas,Profesores de la Universidad de La Laguna|Blanca Varela,Eduardo Milán,Joan Brossa,Jordi Doce,Josep Palau i Fabre,José Ángel Valente,Paul Valéry,Salvador Espriu,Wallace Stevens,William Wordsworth,Álvaro Valverde|España|Unknown|Deseo de verano|a79a4314-826d-44a2-9a58-bdb292169c83|Sagan.png|tenquita.mp3
dda5f4b4-0d0a-41c0-8adf-e894f875f790|Sánchez Rosillo, Eloy|Sánchez Rosillo|Eloy|Unknown|Unknown|Eloy Sánchez Rosillo|Eloy Sánchez Rosillo (n. Murcia, 24 de junio de 1948) es un poeta español.|https://es.wikipedia.org/wiki/Eloy_S%C3%A1nchez_Rosillo|Alumnado de la Universidad de Murcia,Conferencistas,Escritores de España del siglo XX,Escritores de España del siglo XXI,Escritores en español,Hombres,Nacidos en 1948,Nacidos en Murcia,Personas vivas,Poesía española contemporánea,Poetas de España,Poetas del siglo XXI,Premio Adonáis de Poesía,Profesores de España,Profesores de la Universidad de Murcia||Unknown|Unknown|Alabanza de la noche|3e335521-97be-40ab-979c-cec6a90b32a7|Sagan.png|tenquita.mp3
